,Кредит,Дебет,"сар, өдөр", Дүн 
15762,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 200.00 
15763,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 120.00 
15764,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 109.50 
15765,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 20.00 
15766,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 20.00 
15767,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 49.50 
15768,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 60.00 
15769,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 99.00 
15770,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 80.00 
15771,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 105.00 
15772,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 116.00 
15773,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 30.00 
15774,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 60.00 
15775,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 204.00 
15776,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00," 1,530.00 "
15777,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 140.00 
15778,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 49.50 
15779,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 60.00 
15780,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/19/2024 0:00, 49.50 
15781,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 49.50 
15782,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 60.00 
15783,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 60.00 
15784,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 160.00 
15785,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 49.50 
15786,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 60.00 
15787,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 49.50 
15788,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 200.00 
15789,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 60.00 
15790,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 210.00 
15791,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 54.50 
15792,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 18.00 
15793,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 42.00 
15794,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 80.00 
15795,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 80.00 
15796,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 140.00 
15797,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 49.50 
15798,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 200.00 
15799,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 220.00 
15800,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 60.00 
15801,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 36.00 
15802,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 84.00 
15803,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 60.00 
15804,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/20/2024 0:00, 49.50 
15805,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 60.00 
15806,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 44.55 
15807,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 103.95 
15808,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00," 1,400.00 "
15809,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 160.00 
15810,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 31.50 
15811,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 73.50 
15812,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 85.00 
15813,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 80.00 
15814,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 247.50 
15815,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 109.50 
15816,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 30.00 
15817,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 60.00 
15818,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 185.00 
15819,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 60.00 
15820,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 140.00 
15821,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 60.00 
15822,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 30.00 
15823,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 60.00 
15824,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 49.50 
15825,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 60.00 
15826,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 120.00 
15827,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 49.50 
15828,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 30.00 
15829,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 14.85 
15830,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 34.65 
15831,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 30.00 
15832,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 65.00 
15833,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 180.00 
15834,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 49.50 
15835,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 297.00 
15836,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 120.00 
15837,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 178.50 
15838,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/21/2024 0:00, 20.00 
15839,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 30.00 
15840,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 60.00 
15841,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 180.00 
15842,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 49.50 
15843,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 60.00 
15844,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 99.00 
15845,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 30.00 
15846,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 60.00 
15847,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 49.50 
15848,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 160.00 
15849,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 148.50 
15850,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 114.50 
15851,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 65.00 
15852,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 49.50 
15853,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00," 1,450.00 "
15854,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 148.50 
15855,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 54.00 
15856,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 126.00 
15857,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 69.50 
15858,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 169.50 
15859,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 120.00 
15860,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 60.00 
15861,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 60.00 
15862,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 60.00 
15863,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 20.00 
15864,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/22/2024 0:00, 99.00 
15865,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 265.00 
15866,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 49.50 
15867,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 24.00 
15868,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 56.00 
15869,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 125.00 
15870,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 49.50 
15871,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 20.00 
15872,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 105.00 
15873,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 254.50 
15874,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 60.00 
15875,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 60.00 
15876,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 85.00 
15877,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 30.00 
15878,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 49.50 
15879,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 34.50 
15880,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 80.50 
15881,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 180.00 
15882,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 65.00 
15883,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 360.00 
15884,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 60.00 
15885,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 735.00 
15886,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 49.50 
15887,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 49.50 
15888,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 60.00 
15889,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 49.50 
15890,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 80.00 
15891,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00," 1,600.00 "
15892,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/23/2024 0:00, 177.50 
15893,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/24/2024 0:00, 135.00 
15894,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/24/2024 0:00, 315.00 
15895,110106 - Gold's ПОС /490029281/,702701 - Банкны шимтгэлийн зардал,3/24/2024 0:00, 29.70 
